id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
261695,38115,SWVD,4068,75,GVL,0,0,9,,,,,,27,,,,,
260645,38116,SWVE,1969,59,GRS,0,0,7,,,,,,25,,,,,
262493,38117,SWVF,4127,98,GRE,0,0,6,,,,,,24,,,,,
342908,38118,SWVH,2789,66,Earth,0,0,6,,,,,,24,,,,,
261332,38118,SWVH,2789,262,ASP,0,1,14,,,,,,32,,,,,
261036,38119,SWVI,3281,98,GRS,0,0,12,,,,,,30,,,,,
260991,38120,SWVJ,3281,66,GRS,0,0,1,,,,,,19,,,,,
261506,38121,SWVK,3281,66,ASP,0,0,18,,,,,,36,,,,,
261569,38122,SWVL,3609,164,ASP,0,0,13,,,,,,31,,,,,
262428,38123,SWVN,3806,98,GRE,0,0,18,,,,,,36,,,,,
260818,38124,SWVO,2625,66,GRS,0,0,4,,,,,,22,,,,,
260574,42245,SWVP,1969,59,CON,0,0,9,,,,,,27,,,,,
263390,38125,SWVQ,69,69,MET/CON,0,0,15,,,,,,24,,,,,
261252,38126,SWVR,2543,59,ASP,0,0,2,,,,,,20,,,,,
261922,38127,SWVS,2841,98,ASP,0,0,15,,,,,,33,,,,,
261751,42735,SWVT,4987,66,ASP,0,0,15,,,,,,33,,,,,
260959,41096,SWVU,2953,131,GRS,0,0,18,,,,,,36,,,,,
262279,38128,SWVV,3071,98,GRE,0,0,12,,,,,,30,,,,,
316512,316511,SWVW,2620,46,ASP,0,0,6,-205.378,-456.061,2567,39,,24,-205.327,-456.017,2591,219,215
316510,316509,SWVX,3377,75,GVL,0,0,17,-102.372,-601.427,493,158,,35,-102.457,-601.391,506,338,
261081,42734,SWVY,3510,66,GRS,0,0,14,,,,,,32,,,,,
261299,38129,SWVZ,2625,66,ASP,0,0,13,,,,,,31,,,,,
233840,592,SWWA,4921,75,ASP,0,0,14,,,,,,32,,,,,
261099,38130,SWWB,3609,66,GRS,0,0,14,-112.554,-549.334,,,,32,-112.601,-549.237,,,
318036,316508,SWWC,66,66,Concrete,0,0,H1,,,,,,,,,,,
260471,38131,SWWD,3281,59,GRE,0,0,9,,,,,,27,,,,,
331932,331931,SWWE,1640,48,GRS,0,0,13,,,,,,31,,,,,
261586,38132,SWWF,3609,79,GVL,0,0,18,,,,,,36,,,,,
270992,46475,SWWG,3280,66,TER,0,0,3,,,,,,21,,,,,
316507,316506,SWWH,3350,148,GRS,0,0,3,-219.873,-539.047,1164,8,,21,-219.782,-539.033,1120,188,
261459,38133,SWWI,3281,59,ASP,0,0,9,,,,,,27,,,,,
262130,38134,SWWJ,2625,59,GRE,0,0,8,,,,,,26,,,,,
233859,593,SWWK,3937,98,ASP,0,0,13,,,,,,31,,,,,
233759,594,SWWL,3609,66,ASP,0,0,17,,,,,,35,,,,,
262556,38135,SWWM,2953,66,GRE,0,0,10,,,,,,28,,,,,
261597,38136,SWWN,3773,66,ASP,0,0,3,,,,,,21,,,,,
262633,38137,SWWP,59,59,CON,0,0,2,,,,,,11,,,,,
262583,38138,SWWQ,59,59,ASP,0,0,5,,,,,,17,,,,,
262593,38139,SWWR,62,62,ASP,0,0,H1,,,,,,,,,,,
262549,38140,SWWT,2625,82,GRE,0,0,16,,,,,,34,,,,,
233852,595,SWWU,4724,98,ASP,0,0,18,,,,,,36,,,,,
262172,38141,SWWV,2625,59,GRE,0,0,17,,,,,,35,,,,,
262138,38142,SWWW,2625,59,GRE,0,0,9,,,,,,27,,,,,
262108,38143,SWWX,2625,59,GRE,0,0,1,,,,,,19,,,,,
262142,38144,SWWY,2625,59,GRE,0,0,10,,,,,,28,,,,,
261776,38145,SWWZ,1969,66,ASP,0,0,13,,,,,,31,,,,,
262237,38146,SWXA,2953,98,GRE,0,0,10,,,,,,28,,,,,
316504,316503,SWXB,3281,131,GRS,0,0,18,,,,,,36,,,,,
233886,596,SWXC,3609,59,ASP,0,0,18,,,,,,36,,,,,
262542,38147,SWXD,2336,59,GRE,0,0,14,,,,,,32,,,,,
316502,316501,SWXE,5249,75,ASP,0,0,2,,,,,,20,,,,,
260846,38148,SWXF,2625,59,GRS,0,0,12,,,,,,30,,,,,
259642,38149,SWXG,3642,148,GRE,0,0,15,,,,,,33,,,,,
261069,38150,SWXH,3281,98,GRS,0,0,18,,,,,,36,,,,,
262756,38151,SWXI,59,59,CON,0,0,23,,,,,,32,,,,,
261198,38152,SWXJ,1969,59,ASP,0,0,14,,,,,,32,,,,,
233831,597,SWXK,4134,66,ASP,0,0,2,,,,,,20,,,,,
261287,38153,SWXL,2625,66,ASP,0,0,9,,,,,,27,,,,,
261738,31882,SWXM,4862,59,ASP,0,0,2,,,,,,20,,,,,
261431,41097,SWXO,3281,98,ASP,0,0,3,,,,,,21,,,,,
261745,42243,SWXP,4921,98,ASP,0,0,15,,,,,,33,,,,,
262139,38154,SWXR,2625,59,GRE,0,0,9,,,,,,27,,,,,
261251,38155,SWXS,2493,59,ASP,0,0,1,,,,,,19,,,,,
261274,38156,SWXT,2625,59,ASP,0,0,3,,,,,,21,,,,,
233824,598,SWXU,3340,98,ASP,0,0,15,,,,,,33,,,,,
259643,32042,SWXV,4888,148,ASP,0,0,3,,,,,,21,,,,,
261200,38157,SWXW,1969,59,ASP,0,0,18,,,,,,36,,,,,
261631,38158,SWXY,3937,59,ASP,0,0,2,,,,,,20,,,,,
261050,38159,SWXZ,3281,82,GRS,0,0,15,,,,,,33,,,,,
261216,38160,SWYA,2297,66,ASP,0,0,2,,,,,,20,,,,,
234002,599,SWYB,59,59,GRS,0,0,35,,,,,,,,,,,
261573,38161,SWYC,3609,79,ASP,0,0,14,,,,,,32,,,,,
262586,38162,SWYD,59,59,ASP,0,0,10,,,,,,,,,,,
263010,38163,SWYF,69,69,CON,0,0,16,,,,,,28,,,,,
262544,38164,SWYG,2461,62,GRE,0,0,14,,,,,,32,,,,,
260872,38165,SWYH,2625,59,GRS,0,0,18,,,,,,36,,,,,
261416,38166,SWYI,3281,66,ASP,0,0,1,,,,,,19,,,,,
261385,38167,SWYJ,3117,82,ASP,0,0,5,,,,,,23,,,,,
234177,600,SWYK,4528,66,ASP,0,0,3,,,,,,21,,,,,
262757,38168,SWYL,59,59,CON,0,0,23,,,,,,,,,,,
233983,601,SWYM,3871,138,ASP,0,0,16,,,,,,34,,,,,
234004,602,SWYN,3937,75,ASP,0,0,8,,,,,,26,,,,,
262558,38169,SWYO,3117,82,GRE,0,0,3,,,,,,21,,,,,
261507,38170,SWYP,3281,59,ASP,1,0,18,,,,,,36,,,,,
233938,603,SWYQ,4593,66,ASP,0,0,18,,,,,,36,,,,,
261366,38171,SWYR,2953,82,ASP,0,0,16,,,,,,34,,,,,
261465,38172,SWYT,3281,66,ASP,0,0,11,,,,,,29,,,,,
262489,38173,SWYU,4101,118,GRE,0,0,4,,,,,,22,,,,,
233822,604,SWYV,2887,66,GRS,0,0,12,,,,,,30,,,,,
261438,38174,SWYW,3281,66,ASP,0,0,5,,,,,,23,,,,,
310849,310848,SWYX,3937,98,Gravel,0,0,17,,,,,,35,,,,,
261606,38175,SWYY,3773,98,ASP,0,0,17,,,,,,35,,,,,
262608,38176,SWYZ,85,85,ASP,0,0,6,,,,,,21,,,,,
262525,38177,SWZA,4921,98,GRE,0,0,1,,,,,,19,,,,,
260780,38178,SWZB,2461,52,GRS,0,0,18,,,,,,36,,,,,
260933,38179,SWZC,2953,66,GRS,0,0,9,,,,,,27,,,,,
262208,38180,SWZD,2953,82,GRE,0,0,2,,,,,,20,,,,,
261041,38181,SWZE,3281,75,GRS,0,0,13,,,,,,31,,,,,
260580,38182,SWZF,394,98,GRS,0,0,9,,,,,,27,,,,,
261157,38183,SWZG,4921,164,GRS,0,0,12,,,,,,30,,,,,
262099,38184,SWZH,2592,59,GRE,0,0,8,,,,,,26,,,,,
262147,38185,SWZJ,2625,75,GRE,0,0,11,,,,,,29,,,,,
262973,38186,SWZK,69,69,CON,0,0,8,,,,,,31,,,,,
260841,38187,SWZL,2625,59,GRS,0,0,10,,,,,,28,,,,,
234304,605,SWZM,5840,148,GRS,0,0,10,,,,,,28,,,,,
262033,38188,SWZN,2133,59,GRE,0,0,3,,,,,,21,,,,,
261668,38189,SWZO,3937,98,ASP,0,0,13,,,,,,31,,,,,
261296,38190,SWZP,2625,98,ASP,0,0,12,,,,,,30,,,,,
262463,38191,SWZQ,3937,75,GRE,0,0,11,,,,,,29,,,,,
260862,38192,SWZR,2625,98,GRS,0,0,16,,,,,,34,,,,,
262211,38192,SWZR,2953,131,GRE,0,0,3,,,,,,21,,,,,
262434,38193,SWZS,3937,75,GRE,0,0,1,,,,,,19,,,,,
260538,42733,SWZT,3802,75,ASP,0,0,3,,,,,,21,,,,,
261046,38194,SWZU,3281,98,GRS,0,0,14,,,,,,32,,,,,
260873,38195,SWZV,2625,66,GRS,0,0,18,,,,,,36,,,,,
262326,38196,SWZW,3281,115,GRE,0,0,6,,,,,,24,,,,,
262804,42241,SWZX,62,62,CON,0,0,9,,,,,,13,,,,,
261368,38197,SWZY,2953,66,ASP,0,0,17,,,,,,35,,,,,
262954,38198,SWZZ,69,69,CON,0,0,4,,,,,,,,,,,
315107,307449,SXH,3150,,GRS,0,0,18,,,,,,36,,,,,
252227,24678,SXP,3015,60,GRAVEL-G,0,0,1,,,,,,19,,,,,
252228,24678,SXP,15000,2000,WATER,0,0,09W,,,,,,27W,,,,,
252229,24678,SXP,15000,2000,WATER,0,0,18W,,,,,,36W,,,,,
268782,24679,SXS,2000,60,ASPH/ CONC,0,0,H1,,,,,,,,,,,
268783,24679,SXS,1300,60,ASPH/ CONC,0,0,H2,,,,,,,,,,,
268784,24679,SXS,2000,60,ASPH/ CONC,0,0,H3,,,,,,,,,,,
268785,24679,SXS,1620,75,ASPH/ CONC,0,0,H4,,,,,,,,,,,
268786,24679,SXS,1000,60,ASPH/ CONC,0,0,H5,,,,,,,,,,,
268787,24679,SXS,1300,50,ASPH/ CONC,0,0,HA,,,,,,,,,,,
268788,24679,SXS,1300,50,ASPH/ CONC,0,0,HB,,,,,,,,,,,
268789,24679,SXS,1300,50,ASPH/ CONC,0,0,HC,,,,,,,,,,,
236404,6356,SYCJ,7448,148,ASP,1,0,6,6.4919,-582.608,96,45,,24,650.642,-582.463,71,225,
236405,6356,SYCJ,5002,148,ASP,0,0,11,649.859,-582.624,74,90,,29,649.859,-582.487,81,270,
309412,41513,SYGO,4201,100,concrete,1,0,7,,,,69,,25,,,,249,
268790,24680,SYL,2740,100,ASPH/ CONC,0,0,H1,,,,,,,,,,,
236402,6357,SYLD,5000,98,ASP,0,0,11,596.604,-582.773,,91,,29,5.9658,-582.636,,271,
236403,6358,SYLT,5985,98,ASP,0,0,7,336.839,-597.964,,57.3,,25,337.714,-597.825,,237.3,
268791,24681,SYN,1970,180,GRASS / SOD,0,0,9,,,,,,27,,,,,
268792,24681,SYN,2550,200,GRASS / SOD,0,0,18,,,,,,36,,,,,
268793,24682,SZN,2150,50,NATURAL SOIL,0,0,9,,,,,,27,,,,,
268794,24683,SZP,2713,60,ASPH/ CONC,0,0,4,,,,,,22,,,,,
268795,24683,SZP,60,60,ASPH/ CONC,0,0,H1,,,,,,,,,,,
246608,24684,T13,3800,100,TURF-G,0,0,17,,,,,,35,,,,,
257568,24685,T14,2800,50,TURF-P,0,0,18,,,,,,36,,,,,
268796,24686,T22,100,100,ASPH/ CONC,0,0,H1,,,,,,,,,,,
249958,24687,T25,3100,60,TURF-F,0,0,9,,,,,,27,,,,,
253589,24688,T26,2990,80,TURF-G,0,0,14,,,,,,32,,,,,
264611,45820,T29,2500,200,Grass,0,0,18,,,,,,36,,,,,
257127,24690,T32,1550,60,TURF-G,0,0,17,,,,,,35,,,,,
258071,24691,T33,2800,40,ASPH-P,0,0,4,,,,,,22,,,,,
255745,24692,T40,2450,55,TURF-F,0,0,17,339.023,-971.703,,,,35,338.956,-971.707,,,
247407,24693,T44,4400,200,WATER-E,0,0,2,,,,,,20,,,,,
258084,24694,T48,3344,50,TURF-TRTD-G,0,0,13,,,,,,31,,,,,
268797,24695,T57,105,105,CONC,0,0,H1,,,,,,,,,,,
256769,24696,T58,2500,200,TURF-G,0,0,18,,,,,,36,,,,,
251686,24697,T66,4000,200,WATER,0,0,N,,,,,,S,,,,,
248243,24698,T71,2800,60,ASPH-G,0,0,14,,,,,,32,,,,,
246656,24699,T73,4400,300,WATER,0,0,05W,,,,,,23W,,,,,
246657,24699,T73,2245,600,WATER,0,0,11W,,,,,,29W,,,,,
246658,24699,T73,2600,40,ASPH-F,0,0,15,,,,,,33,,,,,
246659,24699,T73,3000,300,WATER,0,0,16W,,,,,,34W,,,,,
247206,24700,T76,3700,60,TURF-G,0,0,13,,,,,,31,,,,,
253036,24701,T79,2550,70,TURF-F,0,0,17,,,,,,35,,,,,
256264,24702,T80,1580,80,TURF-G,0,0,17,,,,,,35,,,,,
247626,24703,T84,2080,25,ASPH-F,0,0,14,,,,,,32,,,,,
253712,24704,T87,1650,90,TURF-F,0,0,9,,,,,,27,,,,,
253713,24704,T87,1400,140,TURF-F,0,0,17,,,,,,35,,,,,
247613,24705,T91,2790,45,ASPH-G,0,0,17,,,,,,35,,,,,
248389,24706,T94,2225,30,ASPH-TURF-G,0,0,12,,,,,,30,,,,,
268798,24707,T95,90,90,CONC,0,0,H1,,,,,,,,,,,
252475,24708,TA00,3000,50,TURF,0,0,13,,,,,,31,,,,,
254879,24709,TA01,2400,150,TURF,0,0,16,,,,,,34,,,,,
246616,24710,TA02,2450,150,TURF,0,0,1,,,,,,19,,,,,
240896,24711,TA03,3654,62,ASPH-TURF,0,0,E,297.589,-959.143,,94.4,,W,297.582,-959.028,,274.4,
268799,24712,TA04,50,50,GRASS / SOD,0,0,H1,,,,,,,,,,,
251072,24713,TA05,2700,100,TURF,0,0,15,,,,,,33,,,,,
247343,24714,TA06,2000,50,TURF,0,0,17,,,,,,35,,,,,
252793,24715,TA07,2400,100,TURF,0,0,14,,,,,,32,,,,,
255925,24716,TA08,1950,50,TURF,0,0,18,,,,,,36,,,,,
268800,24717,TA09,100,100,CONC,0,0,H1,,,,,,,,,,,
268801,24718,TA10,50,50,GRASS / SOD,0,0,H1,,,,,,,,,,,
252037,24719,TA11,4300,400,TURF,0,0,18,,,,,,36,,,,,
268802,24720,TA12,30,20,CONC,0,0,H1,,,,,,,,,,,
268803,24720,TA12,30,20,CONC,0,0,H2,,,,,,,,,,,
268804,24720,TA12,30,20,CONC,0,0,H3,,,,,,,,,,,
268805,24720,TA12,30,20,CONC,0,0,H4,,,,,,,,,,,
268806,24720,TA12,30,20,CONC,0,0,H5,,,,,,,,,,,
268807,24720,TA12,30,20,CONC,0,0,H6,,,,,,,,,,,
268808,24720,TA12,30,20,CONC,0,0,H7,,,,,,,,,,,
268809,24720,TA12,30,20,CONC,0,0,H8,,,,,,,,,,,
257509,24721,TA13,2600,50,TURF,0,0,18,,,,,,36,,,,,
268810,24722,TA14,50,50,ASPH/ CONC,0,0,H1,,,,,,,,,,,
268811,24723,TA15,60,60,CONC,0,0,H1,,,,,,,,,,,
247058,24724,TA16,2500,60,TURF,0,0,17,,,,,,35,,,,,
253498,24725,TA17,2016,25,TURF,0,0,2,,,,,,20,,,,,
249675,24726,TA18,2500,50,TURF,0,0,NE,,,,,,SW,,,,,
247594,24727,TA19,2350,30,GRVL-F,0,0,18,,,,,,36,,,,,
268812,24728,TA20,60,60,CONC,0,0,H1,,,,,,,,,,,
254246,24729,TA21,2600,100,TURF,0,0,17,,,,,,35,,,,,
252824,24730,TA22,2500,60,TURF,0,0,16,,,,,,34,,,,,
254619,24731,TA23,4000,100,TURF,0,0,15,,,,,,33,,,,,
245556,24732,TA24,4000,50,ASP,0,0,16,314.803,-987.136,,160,,34,31.47,-987.092,,340,
247559,24733,TA25,5500,75,CONC-G,0,0,17,,,,,,35,,,,,
255536,24734,TA26,2500,50,TURF,0,0,16,,,,,,34,,,,,
254900,24735,TA27,2300,100,TURF,0,0,16,,,,,,34,,,,,
250275,24736,TA28,5000,150,TURF,0,0,17,,,,,,35,,,,,
246449,24737,TA29,1960,50,TURF-P,0,0,1,,,,,,19,,,,,
249956,24738,TA30,1700,80,TURF,0,0,3,,,,,,21,,,,,
253351,24739,TA31,3800,60,TURF,0,0,1,,,,,,19,,,,,
268813,24740,TA32,58,50,CONC,0,0,H1,,,,,,,,,,,
253519,24741,TA33,4200,80,TURF,0,0,18,,,,,,36,,,,,
244270,24742,TA34,5200,60,ASP,0,0,13,287.714,-100.089,,130,,31,287.622,-100.077,,310,
250383,24743,TA35,1900,90,TURF,0,0,16,,,,,,34,,,,,
249317,24744,TA36,2500,150,TURF,0,0,16,,,,,,34,,,,,
322413,322412,TA37,2480,40,turf,0,0,18,,,,,,36,,,,,
268815,24746,TA38,120,100,CONC,0,0,H1,,,,,,,,,,,
268816,24747,TA39,40,40,CONC,0,0,H1,,,,,,,,,,,
268817,24748,TA40,30,25,ASPH/ CONC,0,0,H1,,,,,,,,,,,
268818,24749,TA41,60,60,ASPH/ CONC,0,0,H1,,,,,,,,,,,
254936,24750,TA42,4000,40,TRTD-DIRT-P,0,0,13,,,,,,31,,,,,
257094,24751,TA43,1650,80,TURF,0,0,14,,,,,,32,,,,,
252637,24752,TA44,4000,50,DIRT,0,0,13,,,,,,31,,,,,
268819,24753,TA45,100,100,ASPH/ CONC,0,0,H1,,,,,,,,,,,
254739,24754,TA46,3200,80,TURF,0,0,15,,,,,,33,,,,,
255540,24755,TA47,2600,100,TURF,0,0,17,,,,,,35,,,,,
268820,24756,TA48,200,200,GRASS / SOD,0,0,H1,,,,,,,,,,,
247529,24757,TA49,1537,50,TURF,0,0,16,,,,,,34,,,,,
243859,24758,TA50,4000,50,ASPH,1,0,NE,319.058,-106.646,,50.3,,SW,319.128,-106.636,3750,230.3,
252469,24759,TA51,2800,100,TURF,0,0,17,,,,,,35,,,,,
242123,24760,TA52,3200,50,ASP,0,0,16,298.211,-999.978,,160,,34,298.128,-999.944,,340,
254133,24761,TA53,3080,100,TURF,0,0,18,,,,,,36,,,,,
268821,24762,TA54,40,30,CONC,0,0,H1,,,,,,,,,,,
251369,24763,TA55,2200,100,TURF,0,0,2,,,,,,20,,,,,
251402,24765,TA57,2000,150,TURF,0,0,15,,,,,,33,,,,,
257062,24766,TA58,2100,30,ASPH,0,0,8,,,,,,26,,,,,
249627,24767,TA59,1400,75,TURF,0,0,18,,,,,,36,,,,,
251716,24768,TA60,2040,25,CONC,0,0,18,,,,,,36,,,,,
246922,24769,TA61,2550,23,ASPH,0,0,17,,,,,,35,,,,,
268822,24770,TA62,68,62,CONC,0,0,H1,,,,,,,,,,,
246454,24771,TA63,2000,50,TURF,0,0,13,,,,,,31,,,,,
246455,24771,TA63,1375,50,TURF,0,0,17,,,,,,35,,,,,
264541,45837,TA64,4200,100,Natural Soil,0,0,9,,,,,,27,,,,,
242915,24772,TA65,4200,65,ASPH,0,0,NW,328.253,-984.835,,135,,SE,328.172,-984.738,,315,
253107,24773,TA66,2150,100,DIRT,0,0,5,,,,,,23,,,,,
258112,24774,TA67,3000,60,TURF-G,0,0,12,,,,,,30,,,,,
268823,24775,TA68,40,20,CONC,0,0,H1,,,,,,,,,,,
268824,24775,TA68,40,20,CONC,0,0,H2,,,,,,,,,,,
268825,24775,TA68,40,20,CONC,0,0,H3,,,,,,,,,,,
268826,24775,TA68,40,20,CONC,0,0,H4,,,,,,,,,,,
268827,24776,TA69,40,40,ASPH/ CONC,0,0,H1,,,,,,,,,,,
239862,24777,TA70,3000,70,CON,0,0,17,317.878,-958.983,,170,,35,317.794,-958.967,,350,
268828,24778,TA71,40,40,CONC,0,0,H1,,,,,,,,,,,
268829,24779,TA72,65,61,CONC,0,0,H1,,,,,,,,,,,
251147,24780,TA73,2200,50,TURF,0,0,15,,,,,,33,,,,,
268830,24781,TA74,50,50,CONC,0,0,H1,,,,,,,,,,,
256031,24782,TA75,2200,130,TURF,0,0,17,,,,,,35,,,,,
268831,24783,TA76,52,52,WOOD,0,0,H1,,,,,,,,,,,
254503,24784,TA77,1800,125,TURF,0,0,N,,,,,,S,,,,,
245429,24785,TA78,3500,60,ASP,1,0,17,319.771,-980.624,,170,,35,319.676,-980.604,,350,
268832,24786,TA79,60,60,CONC,0,0,H1,,,,,,,,,,,
246474,24787,TA80,3900,60,DIRT,0,0,12,,,,,,30,,,,,
240190,24788,TA81,3200,30,ASP,1,0,13,297.967,-100.883,,130,,31,297.911,-100.875,,310,
250589,24790,TA83,1400,100,TURF,0,0,14,,,,,,32,,,,,
250555,24791,TA84,3000,125,DIRT,0,0,15,,,,,,33,,,,,
247771,24793,TA86,2000,40,TURF,0,0,9,,,,,,27,,,,,
256549,24794,TA87,1000,50,TURF,0,0,14,,,,,,32,,,,,
268833,24795,TA88,120,50,CONC,0,0,H1,,,,,,,,,,,
241417,24796,TA89,5000,60,ASP,0,0,1,31.517,-988.017,,10,,19,315.305,-987.989,,190,
257043,24797,TA90,4000,100,TURF-G,0,0,17,,,,,,35,,,,,
268834,24798,TA91,31,31,CONC,0,0,H1,,,,,,,,,,,
268835,24799,TA92,200,200,CONC,0,0,H1,,,,,,,,,,,
251967,24800,TA93,3000,50,TURF,0,0,17,,,,,,35,,,,,
268836,24801,TA94,400,216,GRASS / SOD,0,0,H1,,,,,,,,,,,
268837,24802,TA95,80,80,ASPH/ CONC,0,0,H1,,,,,,,,,,,
268838,24803,TA96,400,120,GRASS / SOD,0,0,H1,,,,,,,,,,,
258138,24804,TA97,900,50,TURF,0,0,9,,,,,,27,,,,,
258139,24804,TA97,1300,50,TURF,0,0,18,,,,,,36,,,,,
268839,24805,TA98,40,40,CONC,0,0,H1,,,,,,,,,,,
268840,24806,TA99,29,20,CONC,0,0,H1,,,,,,,,,,,
232759,6359,TAPA,9003,148,ASP,1,0,7,171.302,-618.037,58,58.4,656,25,171.432,-617.817,17,238.4,
312295,309377,TBE,1969,98,Grassed brown clay,1,0,12,,,,,,30,,,,,
233605,6360,TBPB,11000,150,ASP,1,0,9,130.709,-595.075,169,75.9,,27,130.783,-594.774,160,255.9,
312248,307197,TBQ,2297,98,Grassed brown silt clay,0,0,7,,,,,,25,,,,,
312296,309955,TCK,2198,98,Grassed grey gravel,0,0,3,,,,,,21,,,,,
256386,24808,TCT,1717,45,GRAVEL-F,0,0,6,,,,,,24,,,,,
312293,309956,TDB,1854,98,Grassed black silt clay,0,0,1,,,,,,19,,,,,
235482,6361,TDCF,3130,75,ASP,1,0,1,153.324,-613.919,13,356.3,475,19,15.341,-613.925,13,176.3,
235481,6362,TDPD,4777,148,ASP,0,0,9,155.448,-613.064,71,70,174,27,155.493,-612.936,14,250,
312015,309428,TDS,2953,147,Red gravel,0,0,14,,,,,,32,,,,,
268841,24809,TE00,55,55,ASPH/ CONC,0,0,H1,,,,,,,,,,,
254128,24810,TE01,3100,90,TURF,0,0,6,,,,,,24,,,,,
254129,24810,TE01,1900,85,TURF,0,0,16,,,,,,34,,,,,
252462,24811,TE02,2500,60,TURF,0,0,14,,,,,,32,,,,,
268842,24812,TE03,35,35,CONC,0,0,H1,,,,,,,,,,,
252016,24813,TE04,3000,100,TURF,0,0,18,,,,,,36,,,,,
268843,24814,TE05,100,100,GRASS / SOD,0,0,H1,,,,,,,,,,,
255890,24815,TE06,3000,100,TURF,0,0,17,,,,,,35,,,,,
268844,24816,TE07,50,50,CONC,0,0,H1,,,,,,,,,,,
246779,24817,TE08,2100,25,TURF,0,0,17,,,,,,35,,,,,
251233,24818,TE09,3500,100,TURF,0,0,4,,,,,,22,,,,,
257064,24819,TE10,2200,60,TURF,0,0,4,,,,,,22,,,,,
268845,24820,TE11,75,75,CONC,0,0,H1,,,,,,,,,,,
252803,24821,TE12,3000,50,TURF,0,0,18,,,,,,36,,,,,
247078,24822,TE13,1500,30,TURF,0,0,8,,,,,,26,,,,,
268846,24823,TE14,30,30,CONC,0,0,H1,,,,,,,,,,,
250633,24824,TE15,1880,120,TURF,0,0,9,,,,,,27,,,,,
250634,24824,TE15,2200,160,TURF,0,0,13,,,,,,31,,,,,
264743,45811,TE16,2100,100,TURF,0,0,N,,,,,,S,,,,,
254618,24825,TE17,2200,100,TURF,0,0,14,,,,,,32,,,,,
268847,24826,TE18,80,60,ASPH/ CONC,0,0,H1,,,,,,,,,,,
268848,24827,TE19,40,40,CONC,0,0,H1,,,,,,,,,,,
268849,24828,TE20,100,100,GRASS / SOD,0,0,H1,,,,,,,,,,,
268850,24828,TE20,100,100,GRASS / SOD,0,0,H2,,,,,,,,,,,
253651,24829,TE21,3400,50,TURF,0,0,18,,,,,,36,,,,,
268851,24830,TE22,48,48,CONC,0,0,H1,,,,,,,,,,,
268852,24831,TE23,50,50,ASPH/ CONC,0,0,H1,,,,,,,,,,,
255446,24832,TE24,2675,60,TURF,0,0,17,,,,,,35,,,,,
268853,24833,TE25,20,20,CONC,0,0,H1,,,,,,,,,,,
242760,24834,TE26,5500,50,ASP,0,0,12,28.788,-98.357,,125.8,,30,287.792,-98.343,,305.8,
245459,24835,TE27,5000,60,ASP,0,0,16,282.611,-996.011,,166.3,,34,282.478,-995.974,,346.3,
268854,24836,TE28,40,40,CONC,0,0,H1,,,,,,,,,,,
257683,24837,TE29,5000,120,GRAVEL,0,0,13,,,,,,31,,,,,
268855,24838,TE30,32,32,ASPH/ CONC,0,0,H1,,,,,,,,,,,
268856,24838,TE30,32,32,ASPH/ CONC,0,0,H2,,,,,,,,,,,
268857,24838,TE30,32,32,ASPH/ CONC,0,0,H3,,,,,,,,,,,
268858,24839,TE31,30,30,ASPH/ CONC,0,0,H1,,,,,,,,,,,
257082,24840,TE32,3500,50,DIRT,0,0,17,,,,,,35,,,,,
246787,24841,TE33,2500,120,DIRT,0,0,11,,,,,,29,,,,,
246788,24841,TE33,3700,120,TURF,0,0,13,,,,,,31,,,,,
249727,24842,TE34,1600,150,TURF,0,0,17,,,,,,35,,,,,
268859,24843,TE35,20,20,GRASS / SOD,0,0,H1,,,,,,,,,,,
246470,24844,TE36,2000,60,TURF,0,0,17,,,,,,35,,,,,
240898,24845,TE37,6200,60,ASP,0,0,15,302.765,-100.456,,150,,33,302.617,-100.446,,330,
249891,24846,TE38,1600,30,TURF,0,0,12,,,,,,30,,,,,
254140,24847,TE39,2100,75,TURF,0,0,17,,,,,,35,,,,,
254467,24848,TE40,2100,100,TURF,0,0,18,,,,,,36,,,,,
268860,24849,TE41,50,50,CONC,0,0,H1,,,,,,,,,,,
268861,24850,TE42,40,40,CONC,0,0,H1,,,,,,,,,,,
268862,24851,TE43,56,56,CONC,0,0,H1,,,,,,,,,,,
268863,24851,TE43,56,56,CONC,0,0,H2,,,,,,,,,,,
268864,24852,TE44,150,150,GRASS / SOD,0,0,H1,,,,,,,,,,,
251907,24853,TE45,5400,100,TURF,0,0,17,,,,,,35,,,,,
268865,24854,TE46,70,70,CONC,0,0,H1,,,,,,,,,,,
256499,24855,TE47,1700,40,TURF,0,0,7,,,,,,25,,,,,
256500,24855,TE47,1500,40,TURF,0,0,16,,,,,,34,,,,,
256509,24856,TE48,1800,40,TURF,0,0,17,,,,,,35,,,,,
268866,24857,TE49,50,50,GRASS / SOD,0,0,H1,,,,,,,,,,,
247061,24858,TE50,1500,50,TURF,0,0,15,,,,,,33,,,,,
247508,24859,TE51,3000,60,TURF,0,0,17,,,,,,35,,,,,
255020,24860,TE52,3050,200,TURF,0,0,17,,,,,,35,,,,,
268867,24861,TE53,60,60,CONC,0,0,H1,,,,,,,,,,,
